Projectnummer;Opdrachtnummer;SYNDIC NAME;SYNDIC ADDRESS;SYNDIC ZIPCODE;SYNDIC CITY;SYNDIC PHONE;SYNDIC EMAIL;SYNDIC DATE;Straat;Huisnummer;Huisnummer Toevoeging;Opdrachttemplate
MECHELEN - FH02;5853881;;;;;;;;Raghenoplein;21;A;BUILDING template
MECHELEN - FH02;3029564;;;;;;;;Arsenaalstraat;26;;BUILDING template
MECHELEN - FH02;3045123;;;;;;;;Onze-Lieve-Vrouwestraat;98;;BUILDING template
MECHELEN - FH02;3049037;;;;;;;;Stationsstraat;48;;BUILDING template
MECHELEN - FH02;370835;;;;;;;;Willem Rosierstraat;22;;BUILDING template
MECHELEN - FH02;402669;;;;;;;;Arsenaalstraat;27;;BUILDING template
MECHELEN - FH02;4759389;;;;;;;;Hanswijkstraat;67;;BUILDING template
MECHELEN - FH02;3040865;;;;;;;;Leopoldstraat;26;;BUILDING template
MECHELEN - FH02;3045125;;;;;;;;Onze-Lieve-Vrouwestraat;99;;BUILDING template
MECHELEN - FH02;3049039;;;;;;;;Stationsstraat;49;;BUILDING template
MECHELEN - FH02;3046949;;;;;;;;Willem Rosierstraat;23;;BUILDING template
MECHELEN - FH02;3029565;;;;;;;;Arsenaalstraat;28;;BUILDING template
MECHELEN - FH02;3040866;;;;;;;;Leopoldstraat;27;;BUILDING template
MECHELEN - FH02;388500;;;;;;;;Onze-Lieve-Vrouwestraat;100;;BUILDING template
MECHELEN - FH02;354046;;;;;;;;Stationsstraat;50;;BUILDING template
MECHELEN - FH02;3046950;;;;;;;;Willem Rosierstraat;24;;BUILDING template
MECHELEN - FH02;3029566;;;;;;;;Arsenaalstraat;29;;BUILDING template
MECHELEN - FH02;3036083;;;;;;;;Hanswijkstraat;71;;BUILDING template
MECHELEN - FH02;3040867;;;;;;;;Leopoldstraat;28;;BUILDING template
MECHELEN - FH02;3045127;;;;;;;;Onze-Lieve-Vrouwestraat;101;;BUILDING template
MECHELEN - FH02;354045;;;;;;;;Stationsstraat;51;;BUILDING template
MECHELEN - FH02;3046951;;;;;;;;Willem Rosierstraat;25;;BUILDING template
MECHELEN - FH02;3029567;;;;;;;;Arsenaalstraat;30;;BUILDING template
MECHELEN - FH02;3040869;;;;;;;;Leopoldstraat;29;;BUILDING template
MECHELEN - FH02;388472;;;;;;;;Onze-Lieve-Vrouwestraat;102;;BUILDING template
MECHELEN - FH02;5364853;;;;;;;;Stationsstraat;53;;BUILDING template
MECHELEN - FH02;3046952;;;;;;;;Willem Rosierstraat;26;;BUILDING template
MECHELEN - FH02;3029568;;;;;;;;Arsenaalstraat;31;;BUILDING template
MECHELEN - FH02;403236;;;;;;;;Hanswijkstraat;73;;BUILDING template
MECHELEN - FH02;3040870;;;;;;;;Leopoldstraat;31;;BUILDING template
MECHELEN - FH02;3045129;;;;;;;;Onze-Lieve-Vrouwestraat;103;;BUILDING template
MECHELEN - FH02;165;;;;;;;;Stationsstraat;58;;BUILDING template
MECHELEN - FH02;3046954;;;;;;;;Willem Rosierstraat;27;;BUILDING template
MECHELEN - FH02;4767154;;;;;;;;Arsenaalstraat;32;;BUILDING template
MECHELEN - FH02;3036086;;;;;;;;Hanswijkstraat;74;;BUILDING template
MECHELEN - FH02;3045131;;;;;;;;Onze-Lieve-Vrouwestraat;104;;BUILDING template
MECHELEN - FH02;3049054;;;;;;;;Stationsstraat;100;;BUILDING template
MECHELEN - FH02;3046956;;;;;;;;Willem Rosierstraat;28;;BUILDING template
MECHELEN - FH02;3029569;;;;;;;;Arsenaalstraat;33;;BUILDING template
MECHELEN - FH02;3944057;;;;;;;;Hanswijkstraat;76;;BUILDING template
MECHELEN - FH02;3040872;;;;;;;;Leopoldstraat;33;;BUILDING template
MECHELEN - FH02;388936;;;;;;;;Onze-Lieve-Vrouwestraat;105;;BUILDING template
MECHELEN - FH02;3049055;;;;;;;;Stationsstraat;102;;BUILDING template
MECHELEN - FH02;371063;;;;;;;;Willem Rosierstraat;29;;BUILDING template
MECHELEN - FH02;3029570;;;;;;;;Arsenaalstraat;34;;BUILDING template
MECHELEN - FH02;3944058;;;;;;;;Hanswijkstraat;78;;BUILDING template
MECHELEN - FH02;3040873;;;;;;;;Leopoldstraat;34;;BUILDING template
MECHELEN - FH02;4767755;;;;;;;;Onze-Lieve-Vrouwestraat;106;;BUILDING template
MECHELEN - FH02;3049059;;;;;;;;Stationsstraat;110;;BUILDING template
MECHELEN - FH02;370833;;;;;;;;Willem Rosierstraat;30;;BUILDING template
MECHELEN - FH02;3029572;;;;;;;;Arsenaalstraat;35;;BUILDING template
MECHELEN - FH02;3036088;;;;;;;;Hanswijkstraat;80;;BUILDING template
MECHELEN - FH02;383276;;;;;;;;Leopoldstraat;35;;BUILDING template
MECHELEN - FH02;3045138;;;;;;;;Onze-Lieve-Vrouwestraat;109;;BUILDING template
MECHELEN - FH02;3049062;;;;;;;;Stationsstraat;120;;BUILDING template
MECHELEN - FH02;371064;;;;;;;;Willem Rosierstraat;31;;BUILDING template
MECHELEN - FH02;3029573;;;;;;;;Arsenaalstraat;36;;BUILDING template
MECHELEN - FH02;3036089;;;;;;;;Hanswijkstraat;82;;BUILDING template
MECHELEN - FH02;3040876;;;;;;;;Leopoldstraat;36;;BUILDING template
MECHELEN - FH02;388932;;;;;;;;Onze-Lieve-Vrouwestraat;111;;BUILDING template
MECHELEN - FH02;388438;;;;;;;;Tessestraat;6;;BUILDING template
MECHELEN - FH02;370830;;;;;;;;Willem Rosierstraat;32;;BUILDING template
MECHELEN - FH02;3029574;;;;;;;;Arsenaalstraat;37;;BUILDING template
MECHELEN - FH02;503199;;;;;;;;Hanswijkstraat;84;;BUILDING template
MECHELEN - FH02;5602921;;;;;;;;Leopoldstraat;37;;BUILDING template
MECHELEN - FH02;388933;;;;;;;;Onze-Lieve-Vrouwestraat;113;;BUILDING template
MECHELEN - FH02;4767829;;;;;;;;Tessestraat;8;;BUILDING template
MECHELEN - FH02;3046961;;;;;;;;Willem Rosierstraat;33;;BUILDING template
MECHELEN - FH02;3029575;;;;;;;;Arsenaalstraat;38;;BUILDING template
MECHELEN - FH02;5904518;;;;;;;;Hanswijkstraat;8;A;BUILDING template
MECHELEN - FH02;3040879;;;;;;;;Leopoldstraat;38;;BUILDING template
MECHELEN - FH02;3045141;;;;;;;;Onze-Lieve-Vrouwestraat;114;;BUILDING template
MECHELEN - FH02;5436498;;;;;;;;Tessestraat;9;;BUILDING template
MECHELEN - FH02;3046963;;;;;;;;Willem Rosierstraat;34;;BUILDING template
MECHELEN - FH02;3029576;;;;;;;;Arsenaalstraat;39;;BUILDING template
MECHELEN - FH02;5904519;;;;;;;;Hanswijkstraat;8;B;BUILDING template
MECHELEN - FH02;3045143;;;;;;;;Onze-Lieve-Vrouwestraat;115;;BUILDING template
MECHELEN - FH02;4767838;;;;;;;;Tessestraat;11;;BUILDING template
MECHELEN - FH02;3046964;;;;;;;;Willem Rosierstraat;35;;BUILDING template
MECHELEN - FH02;3029577;;;;;;;;Arsenaalstraat;41;;BUILDING template
MECHELEN - FH02;5839547;;;;;;;;Hanswijkstraat;8;C;BUILDING template
MECHELEN - FH02;354901;;;;;;;;Leopoldstraat;40;;BUILDING template
MECHELEN - FH02;3045145;;;;;;;;Onze-Lieve-Vrouwestraat;116;;BUILDING template
MECHELEN - FH02;4767836;;;;;;;;Tessestraat;13;;BUILDING template
MECHELEN - FH02;3046966;;;;;;;;Willem Rosierstraat;36;;BUILDING template
MECHELEN - FH02;3943961;;;;;;;;Arsenaalstraat;42;;BUILDING template
MECHELEN - FH02;333318;;;;;;;;Hendrik Consciencestraat;2;;BUILDING template
MECHELEN - FH02;3040883;;;;;;;;Leopoldstraat;41;;BUILDING template
MECHELEN - FH02;3045147;;;;;;;;Onze-Lieve-Vrouwestraat;118;;BUILDING template
MECHELEN - FH02;4767835;;;;;;;;Tessestraat;15;;BUILDING template
MECHELEN - FH02;402668;;;;;;;;Arsenaalstraat;43;;BUILDING template
MECHELEN - FH02;354064;;;;;;;;Hendrik Consciencestraat;3;;BUILDING template
MECHELEN - FH02;354902;;;;;;;;Leopoldstraat;42;;BUILDING template
MECHELEN - FH02;3045149;;;;;;;;Onze-Lieve-Vrouwestraat;119;;BUILDING template
MECHELEN - FH02;4767833;;;;;;;;Tessestraat;17;;BUILDING template
MECHELEN - FH02;3046969;;;;;;;;Willem Rosierstraat;38;;BUILDING template
MECHELEN - FH02;3029579;;;;;;;;Arsenaalstraat;44;;BUILDING template
MECHELEN - FH02;4754817;;;;;;;;Hendrik Consciencestraat;4;;BUILDING template
MECHELEN - FH02;3040885;;;;;;;;Leopoldstraat;43;;BUILDING template
MECHELEN - FH02;3045151;;;;;;;;Onze-Lieve-Vrouwestraat;120;;BUILDING template
MECHELEN - FH02;388437;;;;;;;;Tessestraat;25;;BUILDING template
MECHELEN - FH02;370824;;;;;;;;Willem Rosierstraat;40;;BUILDING template
MECHELEN - FH02;5434918;;;;;;;;Arsenaalstraat;45;;BUILDING template
MECHELEN - FH02;10978;;;;;;;;Onze-Lieve-Vrouwestraat;123;;BUILDING template
MECHELEN - FH02;356504;;;;;;;;Vaartdijk;1;;BUILDING template
MECHELEN - FH02;4767159;;;;;;;;Arsenaalstraat;46;;BUILDING template
MECHELEN - FH02;3032489;;;;;;;;Hendrik Consciencestraat;8;;BUILDING template
MECHELEN - FH02;3040888;;;;;;;;Leopoldstraat;46;;BUILDING template
MECHELEN - FH02;4761558;;;;;;;;Onze-Lieve-Vrouwestraat;125;;BUILDING template
MECHELEN - FH02;3050656;;;;;;;;Vaartdijk;3;;BUILDING template
MECHELEN - FH02;4761104;;;;;;;;Ziekeliedenstraat;3;;BUILDING template
MECHELEN - FH02;3031757;;;;;;;;Brusselsepoortstraat;3;;BUILDING template
MECHELEN - FH02;354062;;;;;;;;Hendrik Consciencestraat;9;;BUILDING template
MECHELEN - FH02;3040889;;;;;;;;Leopoldstraat;47;;BUILDING template
MECHELEN - FH02;3045153;;;;;;;;Onze-Lieve-Vrouwestraat;127;;BUILDING template
MECHELEN - FH02;3050658;;;;;;;;Vaartdijk;4;;BUILDING template
MECHELEN - FH02;4761210;;;;;;;;Ziekeliedenstraat;4;;BUILDING template
MECHELEN - FH02;3031760;;;;;;;;Brusselsepoortstraat;5;;BUILDING template
MECHELEN - FH02;333316;;;;;;;;Hendrik Consciencestraat;10;;BUILDING template
MECHELEN - FH02;354903;;;;;;;;Leopoldstraat;48;;BUILDING template
MECHELEN - FH02;3045154;;;;;;;;Onze-Lieve-Vrouwestraat;129;;BUILDING template
MECHELEN - FH02;3050660;;;;;;;;Vaartdijk;5;;BUILDING template
MECHELEN - FH02;4761105;;;;;;;;Ziekeliedenstraat;5;;BUILDING template
MECHELEN - FH02;3031763;;;;;;;;Brusselsepoortstraat;9;;BUILDING template
MECHELEN - FH02;3032490;;;;;;;;Hendrik Consciencestraat;11;;BUILDING template
MECHELEN - FH02;3040890;;;;;;;;Leopoldstraat;49;;BUILDING template
MECHELEN - FH02;3045155;;;;;;;;Onze-Lieve-Vrouwestraat;131;;BUILDING template
MECHELEN - FH02;356506;;;;;;;;Vaartdijk;6;;BUILDING template
MECHELEN - FH02;3053792;;;;;;;;Ziekeliedenstraat;6;;BUILDING template
MECHELEN - FH02;3031764;;;;;;;;Brusselsepoortstraat;11;;BUILDING template
MECHELEN - FH02;333315;;;;;;;;Hendrik Consciencestraat;12;;BUILDING template
MECHELEN - FH02;5394562;;;;;;;;Leopoldstraat;50;;BUILDING template
MECHELEN - FH02;4761566;;;;;;;;Onze-Lieve-Vrouwestraat;135;;BUILDING template
MECHELEN - FH02;356507;;;;;;;;Vaartdijk;7;;BUILDING template
MECHELEN - FH02;4761107;;;;;;;;Ziekeliedenstraat;7;;BUILDING template
MECHELEN - FH02;354061;;;;;;;;Hendrik Consciencestraat;13;;BUILDING template
MECHELEN - FH02;335249;;;;;;;;Leopoldstraat;51;;BUILDING template
MECHELEN - FH02;3045157;;;;;;;;Onze-Lieve-Vrouwestraat;137;;BUILDING template
MECHELEN - FH02;4757291;;;;;;;;Vaartdijk;8;;BUILDING template
MECHELEN - FH02;3053793;;;;;;;;Ziekeliedenstraat;9;;BUILDING template
MECHELEN - FH02;356512;;;;;;;;Brusselsepoortstraat;15;;BUILDING template
MECHELEN - FH02;336883;;;;;;;;Leopoldstraat;52;;BUILDING template
MECHELEN - FH02;3944158;;;;;;;;Onze-Lieve-Vrouwestraat;139;;BUILDING template
MECHELEN - FH02;356508;;;;;;;;Vaartdijk;9;;BUILDING template
MECHELEN - FH02;3053795;;;;;;;;Ziekeliedenstraat;10;;BUILDING template
MECHELEN - FH02;356511;;;;;;;;Brusselsepoortstraat;17;;BUILDING template
MECHELEN - FH02;333305;;;;;;;;Hendrik Consciencestraat;15;;BUILDING template
MECHELEN - FH02;3040892;;;;;;;;Leopoldstraat;53;;BUILDING template
MECHELEN - FH02;3045159;;;;;;;;Onze-Lieve-Vrouwestraat;141;;BUILDING template
MECHELEN - FH02;3050665;;;;;;;;Vaartdijk;10;;BUILDING template
MECHELEN - FH02;3053796;;;;;;;;Ziekeliedenstraat;11;;BUILDING template
MECHELEN - FH02;3943994;;;;;;;;Brusselsepoortstraat;19;;BUILDING template
MECHELEN - FH02;3032492;;;;;;;;Hendrik Consciencestraat;16;;BUILDING template
MECHELEN - FH02;336884;;;;;;;;Leopoldstraat;54;;BUILDING template
MECHELEN - FH02;398342;;;;;;;;Onze-Lieve-Vrouwestraat;53;;BUILDING template
MECHELEN - FH02;399919;;;;;;;;Ziekeliedenstraat;12;;BUILDING template
MECHELEN - FH02;3031773;;;;;;;;Brusselsepoortstraat;21;;BUILDING template
MECHELEN - FH02;336885;;;;;;;;Leopoldstraat;56;;BUILDING template
MECHELEN - FH02;398338;;;;;;;;Onze-Lieve-Vrouwestraat;73;;BUILDING template
MECHELEN - FH02;3053798;;;;;;;;Ziekeliedenstraat;13;;BUILDING template
MECHELEN - FH02;335259;;;;;;;;Colomastraat;38;;BUILDING template
MECHELEN - FH02;3031775;;;;;;;;Brusselsepoortstraat;23;;BUILDING template
MECHELEN - FH02;3032493;;;;;;;;Hendrik Consciencestraat;18;;BUILDING template
MECHELEN - FH02;335240;;;;;;;;Leopoldstraat;57;;BUILDING template
MECHELEN - FH02;388504;;;;;;;;Oude Brusselsestraat;1;;BUILDING template
MECHELEN - FH02;356509;;;;;;;;Vaartdijk;13;;BUILDING template
MECHELEN - FH02;3031778;;;;;;;;Brusselsepoortstraat;25;;BUILDING template
MECHELEN - FH02;3040895;;;;;;;;Leopoldstraat;58;;BUILDING template
MECHELEN - FH02;388432;;;;;;;;Oude Brusselsestraat;2;;BUILDING template
MECHELEN - FH02;3050670;;;;;;;;Vaartdijk;14;;BUILDING template
MECHELEN - FH02;3053800;;;;;;;;Ziekeliedenstraat;15;;BUILDING template
MECHELEN - FH02;3031783;;;;;;;;Brusselsepoortstraat;29;;BUILDING template
MECHELEN - FH02;3040897;;;;;;;;Leopoldstraat;59;;BUILDING template
MECHELEN - FH02;3031787;;;;;;;;Oude Brusselsestraat;4;;BUILDING template
MECHELEN - FH02;3050671;;;;;;;;Vaartdijk;15;;BUILDING template
MECHELEN - FH02;3053803;;;;;;;;Ziekeliedenstraat;17;;BUILDING template
MECHELEN - FH02;1193875;;;;;;;;Colomastraat;1;;BUILDING template
MECHELEN - FH02;3040898;;;;;;;;Leopoldstraat;60;;BUILDING template
MECHELEN - FH02;3031788;;;;;;;;Oude Brusselsestraat;6;;BUILDING template
MECHELEN - FH02;3050673;;;;;;;;Vaartdijk;16;;BUILDING template
MECHELEN - FH02;335265;;;;;;;;Colomastraat;2;;BUILDING template
MECHELEN - FH02;3040899;;;;;;;;Leopoldstraat;61;;BUILDING template
MECHELEN - FH02;4757297;;;;;;;;Vaartdijk;17;;BUILDING template
MECHELEN - FH02;4761111;;;;;;;;Ziekeliedenstraat;19;;BUILDING template
MECHELEN - FH02;3032448;;;;;;;;Colomastraat;3;;BUILDING template
MECHELEN - FH02;3032498;;;;;;;;Hendrik Consciencestraat;22;;BUILDING template
MECHELEN - FH02;3040900;;;;;;;;Leopoldstraat;63;;BUILDING template
MECHELEN - FH02;3031798;;;;;;;;Oude Brusselsestraat;8;;BUILDING template
MECHELEN - FH02;370789;;;;;;;;Vaartdijk;21;;BUILDING template
MECHELEN - FH02;3053806;;;;;;;;Ziekeliedenstraat;20;;BUILDING template
MECHELEN - FH02;354059;;;;;;;;Hendrik Consciencestraat;23;;BUILDING template
MECHELEN - FH02;3040902;;;;;;;;Leopoldstraat;64;;BUILDING template
MECHELEN - FH02;4767734;;;;;;;;Oude Brusselsestraat;10;;BUILDING template
MECHELEN - FH02;3050674;;;;;;;;Vaartdijk;22;;BUILDING template
MECHELEN - FH02;3053808;;;;;;;;Ziekeliedenstraat;21;;BUILDING template
MECHELEN - FH02;3032450;;;;;;;;Colomastraat;5;;BUILDING template
MECHELEN - FH02;333313;;;;;;;;Hendrik Consciencestraat;24;;BUILDING template
MECHELEN - FH02;3040905;;;;;;;;Leopoldstraat;65;;BUILDING template
MECHELEN - FH02;3031800;;;;;;;;Oude Brusselsestraat;11;;BUILDING template
MECHELEN - FH02;3050676;;;;;;;;Vaartdijk;23;;BUILDING template
MECHELEN - FH02;3053810;;;;;;;;Ziekeliedenstraat;22;;BUILDING template
MECHELEN - FH02;3051629;;;;;;;;Gebroeders Verhaegenstraat;30;;BUILDING template
MECHELEN - FH02;354058;;;;;;;;Hendrik Consciencestraat;25;;BUILDING template
MECHELEN - FH02;336886;;;;;;;;Leopoldstraat;66;;BUILDING template
MECHELEN - FH02;3031802;;;;;;;;Oude Brusselsestraat;13;;BUILDING template
MECHELEN - FH02;3050678;;;;;;;;Vaartdijk;24;;BUILDING template
MECHELEN - FH02;333312;;;;;;;;Hendrik Consciencestraat;26;;BUILDING template
MECHELEN - FH02;4163511;;;;;;;;Leopoldstraat;67;;BUILDING template
MECHELEN - FH02;3031803;;;;;;;;Oude Brusselsestraat;14;;BUILDING template
MECHELEN - FH02;370793;;;;;;;;Vaartdijk;25;;BUILDING template
MECHELEN - FH02;4761116;;;;;;;;Ziekeliedenstraat;27;;BUILDING template
MECHELEN - FH02;3032454;;;;;;;;Colomastraat;8;;BUILDING template
MECHELEN - FH02;3040906;;;;;;;;Leopoldstraat;68;;BUILDING template
MECHELEN - FH02;3031804;;;;;;;;Oude Brusselsestraat;15;;BUILDING template
MECHELEN - FH02;4761249;;;;;;;;Ziekeliedenstraat;28;;BUILDING template
MECHELEN - FH02;3032456;;;;;;;;Colomastraat;10;;BUILDING template
MECHELEN - FH02;3040907;;;;;;;;Leopoldstraat;69;;BUILDING template
MECHELEN - FH02;4767737;;;;;;;;Oude Brusselsestraat;16;;BUILDING template
MECHELEN - FH02;370798;;;;;;;;Vaartdijk;29;;BUILDING template
MECHELEN - FH02;399923;;;;;;;;Ziekeliedenstraat;29;;BUILDING template
MECHELEN - FH02;4757270;;;;;;;;Colomastraat;11;;BUILDING template
MECHELEN - FH02;333311;;;;;;;;Hendrik Consciencestraat;30;;BUILDING template
MECHELEN - FH02;3031805;;;;;;;;Oude Brusselsestraat;17;;BUILDING template
MECHELEN - FH02;370801;;;;;;;;Vaartdijk;30;;BUILDING template
MECHELEN - FH02;4024760;;;;;;;;Ziekeliedenstraat;30;;BUILDING template
MECHELEN - FH02;3032501;;;;;;;;Hendrik Consciencestraat;31;;BUILDING template
MECHELEN - FH02;3040912;;;;;;;;Leopoldstraat;71;;BUILDING template
MECHELEN - FH02;3031806;;;;;;;;Oude Brusselsestraat;18;;BUILDING template
MECHELEN - FH02;4754754;;;;;;;;Vaartdijk;31;;BUILDING template
MECHELEN - FH02;3053816;;;;;;;;Ziekeliedenstraat;32;;BUILDING template
MECHELEN - FH02;3032457;;;;;;;;Colomastraat;13;;BUILDING template
MECHELEN - FH02;333319;;;;;;;;Hendrik Consciencestraat;32;;BUILDING template
MECHELEN - FH02;3040913;;;;;;;;Leopoldstraat;73;;BUILDING template
MECHELEN - FH02;3031808;;;;;;;;Oude Brusselsestraat;19;;BUILDING template
MECHELEN - FH02;3050683;;;;;;;;Vaartdijk;32;;BUILDING template
MECHELEN - FH02;3053817;;;;;;;;Ziekeliedenstraat;34;;BUILDING template
MECHELEN - FH02;3032502;;;;;;;;Hendrik Consciencestraat;33;;BUILDING template
MECHELEN - FH02;3031809;;;;;;;;Oude Brusselsestraat;21;;BUILDING template
MECHELEN - FH02;3050684;;;;;;;;Vaartdijk;33;;BUILDING template
MECHELEN - FH02;373849;;;;;;;;Ziekeliedenstraat;36;;BUILDING template
MECHELEN - FH02;335351;;;;;;;;Colomastraat;15;;BUILDING template
MECHELEN - FH02;3032503;;;;;;;;Hendrik Consciencestraat;34;;BUILDING template
MECHELEN - FH02;3040916;;;;;;;;Leopoldstraat;75;;BUILDING template
MECHELEN - FH02;3031810;;;;;;;;Oude Brusselsestraat;22;;BUILDING template
MECHELEN - FH02;370804;;;;;;;;Vaartdijk;34;;BUILDING template
MECHELEN - FH02;3053819;;;;;;;;Ziekeliedenstraat;38;;BUILDING template
MECHELEN - FH02;335261;;;;;;;;Colomastraat;16;;BUILDING template
MECHELEN - FH02;354057;;;;;;;;Hendrik Consciencestraat;35;;BUILDING template
MECHELEN - FH02;4222077;;;;;;;;Oude Brusselsestraat;23;;BUILDING template
MECHELEN - FH02;370807;;;;;;;;Vaartdijk;35;;BUILDING template
MECHELEN - FH02;4264328;;;;;;;;Ziekeliedenstraat;40;;BUILDING template
MECHELEN - FH02;335350;;;;;;;;Colomastraat;17;;BUILDING template
MECHELEN - FH02;3032504;;;;;;;;Hendrik Consciencestraat;36;;BUILDING template
MECHELEN - FH02;335251;;;;;;;;Leopoldstraat;77;;BUILDING template
MECHELEN - FH02;3031811;;;;;;;;Oude Brusselsestraat;24;;BUILDING template
MECHELEN - FH02;370810;;;;;;;;Vaartdijk;36;;BUILDING template
MECHELEN - FH02;3053821;;;;;;;;Ziekeliedenstraat;42;;BUILDING template
MECHELEN - FH02;3032461;;;;;;;;Colomastraat;18;;BUILDING template
MECHELEN - FH02;3032505;;;;;;;;Hendrik Consciencestraat;37;;BUILDING template
MECHELEN - FH02;4201036;;;;;;;;Oude Brusselsestraat;26;;BUILDING template
MECHELEN - FH02;370813;;;;;;;;Vaartdijk;37;;BUILDING template
MECHELEN - FH02;4761275;;;;;;;;Ziekeliedenstraat;44;;BUILDING template
MECHELEN - FH02;3032462;;;;;;;;Colomastraat;19;;BUILDING template
MECHELEN - FH02;3032506;;;;;;;;Hendrik Consciencestraat;38;;BUILDING template
MECHELEN - FH02;335242;;;;;;;;Leopoldstraat;79;;BUILDING template
MECHELEN - FH02;3031813;;;;;;;;Oude Brusselsestraat;28;;BUILDING template
MECHELEN - FH02;4754719;;;;;;;;Vaartdijk;38;;BUILDING template
MECHELEN - FH02;4761279;;;;;;;;Ziekeliedenstraat;46;;BUILDING template
MECHELEN - FH02;3032463;;;;;;;;Colomastraat;20;;BUILDING template
MECHELEN - FH02;354056;;;;;;;;Hendrik Consciencestraat;39;;BUILDING template
MECHELEN - FH02;4083355;;;;;;;;Oude Brusselsestraat;32;;BUILDING template
MECHELEN - FH02;4016475;;;;;;;;Vaartdijk;39;;BUILDING template
MECHELEN - FH02;3053823;;;;;;;;Ziekeliedenstraat;48;;BUILDING template
MECHELEN - FH02;3031767;;;;;;;;Brusselsepoortstraat;13;;BUILDING template
MECHELEN - FH02;6440876;;;;;;;;Graaf van Egmontstraat;15;A;BUILDING template
MECHELEN - FH02;3032464;;;;;;;;Colomastraat;21;;BUILDING template
MECHELEN - FH02;388433;;;;;;;;Oude Brusselsestraat;34;;BUILDING template
MECHELEN - FH02;370816;;;;;;;;Vaartdijk;40;;BUILDING template
MECHELEN - FH02;3053825;;;;;;;;Ziekeliedenstraat;50;;BUILDING template
MECHELEN - FH02;333314;;;;;;;;Hendrik Consciencestraat;14;;BUILDING template
MECHELEN - FH02;4074865;;;;;;;;Colomastraat;22;;BUILDING template
MECHELEN - FH02;3032508;;;;;;;;Hendrik Consciencestraat;50;;BUILDING template
MECHELEN - FH02;335255;;;;;;;;Leopoldstraat;83;;BUILDING template
MECHELEN - FH02;3031817;;;;;;;;Oude Brusselsestraat;36;;BUILDING template
MECHELEN - FH02;370818;;;;;;;;Vaartdijk;41;;BUILDING template
MECHELEN - FH02;3053904;;;;;;;;Zoutwerf;2;;BUILDING template
MECHELEN - FH02;335352;;;;;;;;Colomastraat;23;;BUILDING template
MECHELEN - FH02;3032509;;;;;;;;Hendrik Consciencestraat;52;;BUILDING template
MECHELEN - FH02;3040926;;;;;;;;Leopoldstraat;84;;BUILDING template
MECHELEN - FH02;4754726;;;;;;;;Vaartdijk;42;;BUILDING template
MECHELEN - FH02;3053905;;;;;;;;Zoutwerf;3;;BUILDING template
MECHELEN - FH02;6374915;;;;;;;;Graaf van Egmontstraat;7;A;BUILDING template
MECHELEN - FH02;3032466;;;;;;;;Colomastraat;24;;BUILDING template
MECHELEN - FH02;3032510;;;;;;;;Hendrik Consciencestraat;54;;BUILDING template
MECHELEN - FH02;387461;;;;;;;;Oude Brusselsestraat;40;;BUILDING template
MECHELEN - FH02;370821;;;;;;;;Vaartdijk;43;;BUILDING template
MECHELEN - FH02;3053907;;;;;;;;Zoutwerf;4;;BUILDING template
MECHELEN - FH02;1338335;;;;;;;;Colomastraat;25;;BUILDING template
MECHELEN - FH02;333308;;;;;;;;Hendrik Consciencestraat;56;;BUILDING template
MECHELEN - FH02;3040928;;;;;;;;Leopoldstraat;86;;BUILDING template
MECHELEN - FH02;3031818;;;;;;;;Oude Brusselsestraat;42;;BUILDING template
MECHELEN - FH02;3050688;;;;;;;;Vaartdijk;46;;BUILDING template
MECHELEN - FH02;3053909;;;;;;;;Zoutwerf;5;;BUILDING template
MECHELEN - FH02;3032468;;;;;;;;Colomastraat;27;;BUILDING template
MECHELEN - FH02;333306;;;;;;;;Hendrik Consciencestraat;62;;BUILDING template
MECHELEN - FH02;335253;;;;;;;;Leopoldstraat;87;;BUILDING template
MECHELEN - FH02;3031819;;;;;;;;Oude Brusselsestraat;44;;BUILDING template
MECHELEN - FH02;3050690;;;;;;;;Vaartdijk;47;;BUILDING template
MECHELEN - FH02;3032469;;;;;;;;Colomastraat;28;;BUILDING template
MECHELEN - FH02;3040930;;;;;;;;Leopoldstraat;88;;BUILDING template
MECHELEN - FH02;3031820;;;;;;;;Oude Brusselsestraat;46;;BUILDING template
MECHELEN - FH02;3050691;;;;;;;;Vaartdijk;48;;BUILDING template
MECHELEN - FH02;3032470;;;;;;;;Colomastraat;29;;BUILDING template
MECHELEN - FH02;402660;;;;;;;;Hendrik Speecqvest;4;;BUILDING template
MECHELEN - FH02;3050693;;;;;;;;Vaartdijk;49;;BUILDING template
MECHELEN - FH02;1319767;;;;;;;;Zoutwerf;9;;BUILDING template
MECHELEN - FH02;3048203;;;;;;;;Hendrik Speecqvest;6;;BUILDING template
MECHELEN - FH02;3031822;;;;;;;;Oude Brusselsestraat;50;;BUILDING template
MECHELEN - FH02;371051;;;;;;;;Vaartdijk;50;;BUILDING template
MECHELEN - FH02;3053916;;;;;;;;Zoutwerf;10;;BUILDING template
MECHELEN - FH02;3032472;;;;;;;;Colomastraat;31;;BUILDING template
MECHELEN - FH02;3048205;;;;;;;;Hendrik Speecqvest;7;;BUILDING template
MECHELEN - FH02;336418;;;;;;;;Leopoldstraat;92;;BUILDING template
MECHELEN - FH02;371052;;;;;;;;Vaartdijk;51;;BUILDING template
MECHELEN - FH02;3053917;;;;;;;;Zoutwerf;12;;BUILDING template
MECHELEN - FH02;5720579;;;;;;;;Hanswijkstraat;33;A;BUILDING template
